AL011970,               ALMA,     39,
19700817, 1800,  , TD, 20.5N,  59.5W,  25, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19700818, 0000,  , TD, 21.0N,  61.0W,  20, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19700818, 0600,  , TD, 21.5N,  62.5W,  20, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19700818, 1200,  , TD, 22.0N,  64.0W,  20, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
AL081970,            UNNAMED,     15,
19700815, 1200,  , TD, 27.0N,  75.5W,  25, 1015, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19700815, 1800,  , TD, 28.3N,  77.0W,  25, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19700816, 0000,  , TD, 29.5N,  78.0W,  25, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19700816, 0600,  , TD, 30.0N,  78.4W,  30, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19700816, 1200,  , TD, 30.5N,  78.5W,  30, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19700816, 1800,  , TD, 31.0N,  78.5W,  30, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19700817, 0000,  , TD, 32.5N,  78.0W,  30, 1013, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19700817, 0600,  , TD, 33.5N,  78.0W,  30, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19700817, 1200,  , TD, 35.0N,  76.5W,  30, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19700817, 1800,  , TD, 36.0N,  75.5W,  30, 1011, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19700818, 0000,  , TS, 37.0N,  72.5W,  40, 1005, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19700818, 0600,  , TS, 39.0N,  69.0W,  50,  997, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19700818, 1200,  , TS, 40.0N,  65.5W,  55,  992, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19700818, 1800,  , TS, 42.5N,  58.5W,  60,  992, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19700819, 0000,  , EX, 44.0N,  56.0W,  55, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
AL091970,            DOROTHY,     25,
19700817, 1200,  , TD, 11.0N,  41.0W,  25, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19700817, 1800,  , TD, 11.3N,  42.7W,  25, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19700818, 0000,  , TD, 11.5N,  44.3W,  25, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19700818, 0600,  , TD, 11.8N,  45.9W,  25, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19700818, 1200,  , TD, 12.0N,  47.5W,  30, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19700818, 1800,  , TD, 12.4N,  49.1W,  30, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19700819, 0000,  , TS, 12.8N,  50.7W,  35, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19700819, 0600,  , TS, 13.1N,  52.2W,  40, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19700819, 1200,  , TS, 13.3N,  53.6W,  50, 1000, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19700819, 1800,  , TS, 13.6N,  55.0W,  55, 1005, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19700820, 0000,  , TS, 13.7N,  56.5W,  45, 1003, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19700820, 0600,  , TS, 13.8N,  58.0W,  55,  996, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19700820, 1200,  , TS, 13.9N,  59.5W,  60,  998, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19700820, 1800,  , TS, 14.5N,  60.5W,  60, 1002, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19700821, 0000,  , TS, 14.6N,  62.0W,  55, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19700821, 0600,  , TS, 14.8N,  63.5W,  50, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19700821, 1200,  , TS, 15.0N,  64.8W,  45, 1006, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19700821, 1800,  , TS, 15.2N,  66.0W,  45, 1005, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19700822, 0000,  , TS, 15.4N,  67.2W,  40, 1007, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19700822, 0600,  , TS, 15.6N,  68.4W,  40, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19700822, 1200,  , TS, 15.8N,  69.6W,  35, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19700822, 1800,  , TD, 15.9N,  70.8W,  30, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19700823, 0000,  , TD, 16.0N,  72.0W,  30, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19700823, 0600,  , TD, 16.1N,  73.2W,  30, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19700823, 1200,  , TD, 16.2N,  74.4W,  30, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
AL101970,            UNNAMED,     24,
19700903, 1200,  , TD, 18.5N,  44.0W,  20, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19700903, 1800,  , TD, 19.1N,  44.2W,  25, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19700904, 0000,  , TD, 19.8N,  44.5W,  25, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19700904, 0600,  , TD, 20.4N,  44.8W,  25, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19700904, 1200,  , TD, 21.0N,  45.0W,  25, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
