entity_id,state,last_changed
sensor.third_reality_inc_3rsp02028bz_summation_delivered_4,206.384,2025-02-12T14:00:00.000Z
sensor.third_reality_inc_3rsp02028bz_summation_delivered_4,206.494,2025-02-12T15:00:00.000Z
sensor.third_reality_inc_3rsp02028bz_summation_delivered_4,206.614,2025-02-12T16:00:00.000Z
sensor.third_reality_inc_3rsp02028bz_summation_delivered_4,206.735,2025-02-12T17:00:00.000Z
sensor.third_reality_inc_3rsp02028bz_summation_delivered_4,206.855,2025-02-12T18:00:00.000Z
sensor.third_reality_inc_3rsp02028bz_summation_delivered_4,206.975,2025-02-12T19:00:00.000Z
sensor.third_reality_inc_3rsp02028bz_summation_delivered_4,207.085,2025-02-12T20:00:00.000Z
sensor.third_reality_inc_3rsp02028bz_summation_delivered_4,207.205,2025-02-12T21:00:00.000Z
sensor.third_reality_inc_3rsp02028bz_summation_delivered_4,207.326,2025-02-12T22:00:00.000Z
sensor.third_reality_inc_3rsp02028bz_summation_delivered_4,207.446,2025-02-12T23:00:00.000Z
sensor.third_reality_inc_3rsp02028bz_summation_delivered_4,207.566,2025-02-13T00:00:00.000Z
sensor.third_reality_inc_3rsp02028bz_summation_delivered_4,207.676,2025-02-13T01:00:00.000Z
sensor.third_reality_inc_3rsp02028bz_summation_delivered_4,207.796,2025-02-13T02:00:00.000Z
sensor.third_reality_inc_3rsp02028bz_summation_delivered_4,207.916,2025-02-13T03:00:00.000Z
sensor.third_reality_inc_3rsp02028bz_summation_delivered_4,208.077,2025-02-13T04:00:00.000Z
sensor.third_reality_inc_3rsp02028bz_summation_delivered_4,208.197,2025-02-13T05:00:00.000Z
sensor.third_reality_inc_3rsp02028bz_summation_delivered_4,208.307,2025-02-13T06:00:00.000Z
sensor.third_reality_inc_3rsp02028bz_summation_delivered_4,208.427,2025-02-13T07:00:00.000Z
sensor.third_reality_inc_3rsp02028bz_summation_delivered_4,208.548,2025-02-13T08:00:00.000Z
sensor.third_reality_inc_3rsp02028bz_summation_delivered_4,208.668,2025-02-13T09:00:00.000Z
sensor.third_reality_inc_3rsp02028bz_summation_delivered_4,208.788,2025-02-13T10:00:00.000Z
sensor.third_reality_inc_3rsp02028bz_summation_delivered_4,208.898,2025-02-13T11:00:00.000Z
sensor.third_reality_inc_3rsp02028bz_summation_delivered_4,209.018,2025-02-13T12:00:00.000Z
sensor.third_reality_inc_3rsp02028bz_summation_delivered_4,209.139,2025-02-13T13:00:00.000Z
sensor.third_reality_inc_3rsp02028bz_summation_delivered_4,209.259,2025-02-13T14:00:00.000Z
sensor.third_reality_inc_3rsp02028bz_summation_delivered_4,209.429,2025-02-13T15:00:00.000Z
sensor.third_reality_inc_3rsp02028bz_summation_delivered_4,209.55,2025-02-13T16:00:00.000Z
sensor.third_reality_inc_3rsp02028bz_summation_delivered_4,209.67,2025-02-13T17:00:00.000Z
sensor.third_reality_inc_3rsp02028bz_summation_delivered_4,209.79,2025-02-13T18:00:00.000Z
sensor.third_reality_inc_3rsp02028bz_summation_delivered_4,209.91,2025-02-13T19:00:00.000Z
sensor.third_reality_inc_3rsp02028bz_summation_delivered_4,210.03,2025-02-13T20:00:00.000Z
sensor.third_reality_inc_3rsp02028bz_summation_delivered_4,210.14,2025-02-13T21:00:00.000Z
sensor.third_reality_inc_3rsp02028bz_summation_delivered_4,210.261,2025-02-13T22:00:00.000Z
sensor.third_reality_inc_3rsp02028bz_summation_delivered_4,210.381,2025-02-13T23:00:00.000Z
sensor.third_reality_inc_3rsp02028bz_summation_delivered_4,210.501,2025-02-14T00:00:00.000Z
sensor.third_reality_inc_3rsp02028bz_summation_delivered_4,210.621,2025-02-14T01:00:00.000Z
sensor.third_reality_inc_3rsp02028bz_summation_delivered_4,210.731,2025-02-14T02:00:00.000Z
sensor.third_reality_inc_3rsp02028bz_summation_delivered_4,210.852,2025-02-14T03:00:00.000Z
sensor.third_reality_inc_3rsp02028bz_summation_delivered_4,210.972,2025-02-14T04:00:00.000Z
sensor.third_reality_inc_3rsp02028bz_summation_delivered_4,211.092,2025-02-14T05:00:00.000Z
sensor.third_reality_inc_3rsp02028bz_summation_delivered_4,211.212,2025-02-14T06:00:00.000Z
sensor.third_reality_inc_3rsp02028bz_summation_delivered_4,211.332,2025-02-14T07:00:00.000Z
sensor.third_reality_inc_3rsp02028bz_summation_delivered_4,211.442,2025-02-14T08:00:00.000Z
sensor.third_reality_inc_3rsp02028bz_summation_delivered_4,211.563,2025-02-14T09:00:00.000Z
sensor.third_reality_inc_3rsp02028bz_summation_delivered_4,211.683,2025-02-14T10:00:00.000Z
sensor.third_reality_inc_3rsp02028bz_summation_delivered_4,211.803,2025-02-14T11:00:00.000Z
sensor.third_reality_inc_3rsp02028bz_summation_delivered_4,211.923,2025-02-14T12:00:00.000Z
sensor.third_reality_inc_3rsp02028bz_summation_delivered_4,212.043,2025-02-14T13:00:00.000Z
sensor.third_reality_inc_3rsp02028bz_summation_delivered_4,212.154,2025-02-14T14:00:00.000Z
sensor.third_reality_inc_3rsp02028bz_summation_delivered_4,212.274,2025-02-14T15:00:00.000Z
sensor.third_reality_inc_3rsp02028bz_summation_delivered_4,212.394,2025-02-14T16:00:00.000Z
sensor.third_reality_inc_3rsp02028bz_summation_delivered_4,212.514,2025-02-14T17:00:00.000Z
sensor.third_reality_inc_3rsp02028bz_summation_delivered_4,212.624,2025-02-14T18:00:00.000Z
sensor.third_reality_inc_3rsp02028bz_summation_delivered_4,212.744,2025-02-14T19:00:00.000Z
sensor.third_reality_inc_3rsp02028bz_summation_delivered_4,212.865,2025-02-14T20:00:00.000Z
sensor.third_reality_inc_3rsp02028bz_summation_delivered_4,212.985,2025-02-14T21:00:00.000Z
sensor.third_reality_inc_3rsp02028bz_summation_delivered_4,213.115,2025-02-14T22:00:00.000Z
sensor.third_reality_inc_3rsp02028bz_summation_delivered_4,213.235,2025-02-14T23:00:00.000Z
sensor.third_reality_inc_3rsp02028bz_summation_delivered_4,213.345,2025-02-15T00:00:00.000Z
sensor.third_reality_inc_3rsp02028bz_summation_delivered_4,213.466,2025-02-15T01:00:00.000Z
sensor.third_reality_inc_3rsp02028bz_summation_delivered_4,213.586,2025-02-15T02:00:00.000Z
sensor.third_reality_inc_3rsp02028bz_summation_delivered_4,213.706,2025-02-15T03:00:00.000Z
sensor.third_reality_inc_3rsp02028bz_summation_delivered_4,213.887,2025-02-15T04:00:00.000Z
sensor.third_reality_inc_3rsp02028bz_summation_delivered_4,214.198,2025-02-15T05:00:00.000Z
sensor.third_reality_inc_3rsp02028bz_summation_delivered_4,214.308,2025-02-15T06:00:00.000Z
sensor.third_reality_inc_3rsp02028bz_summation_delivered_4,214.428,2025-02-15T07:00:00.000Z
sensor.third_reality_inc_3rsp02028bz_summation_delivered_4,214.549,2025-02-15T08:00:00.000Z
sensor.third_reality_inc_3rsp02028bz_summation_delivered_4,214.669,2025-02-15T09:00:00.000Z
sensor.third_reality_inc_3rsp02028bz_summation_delivered_4,214.789,2025-02-15T10:00:00.000Z
sensor.third_reality_inc_3rsp02028bz_summation_delivered_4,214.899,2025-02-15T11:00:00.000Z
sensor.third_reality_inc_3rsp02028bz_summation_delivered_4,215.019,2025-02-15T12:00:00.000Z
sensor.third_reality_inc_3rsp02028bz_summation_delivered_4,215.139,2025-02-15T13:00:00.000Z
sensor.third_reality_inc_3rsp02028bz_summation_delivered_4,215.26,2025-02-15T14:00:00.000Z
sensor.third_reality_inc_3rsp02028bz_summation_delivered_4,215.38,2025-02-15T15:00:00.000Z
sensor.third_reality_inc_3rsp02028bz_summation_delivered_4,215.49,2025-02-15T16:00:00.000Z
sensor.third_reality_inc_3rsp02028bz_summation_delivered_4,215.61,2025-02-15T17:00:00.000Z
sensor.third_reality_inc_3rsp02028bz_summation_delivered_4,215.73,2025-02-15T18:00:00.000Z
sensor.third_reality_inc_3rsp02028bz_summation_delivered_4,215.85,2025-02-15T19:00:00.000Z
sensor.third_reality_inc_3rsp02028bz_summation_delivered_4,215.971,2025-02-15T20:00:00.000Z
sensor.third_reality_inc_3rsp02028bz_summation_delivered_4,216.081,2025-02-15T21:00:00.000Z
sensor.third_reality_inc_3rsp02028bz_summation_delivered_4,216.201,2025-02-15T22:00:00.000Z
sensor.third_reality_inc_3rsp02028bz_summation_delivered_4,216.321,2025-02-15T23:00:00.000Z
sensor.third_reality_inc_3rsp02028bz_summation_delivered_4,216.431,2025-02-16T00:00:00.000Z
sensor.third_reality_inc_3rsp02028bz_summation_delivered_4,216.552,2025-02-16T01:00:00.000Z
sensor.third_reality_inc_3rsp02028bz_summation_delivered_4,216.672,2025-02-16T02:00:00.000Z
sensor.third_reality_inc_3rsp02028bz_summation_delivered_4,216.792,2025-02-16T03:00:00.000Z
sensor.third_reality_inc_3rsp02028bz_summation_delivered_4,216.912,2025-02-16T04:00:00.000Z
sensor.third_reality_inc_3rsp02028bz_summation_delivered_4,217.022,2025-02-16T05:00:00.000Z
sensor.third_reality_inc_3rsp02028bz_summation_delivered_4,217.143,2025-02-16T06:00:00.000Z
sensor.third_reality_inc_3rsp02028bz_summation_delivered_4,217.263,2025-02-16T07:00:00.000Z
sensor.third_reality_inc_3rsp02028bz_summation_delivered_4,217.383,2025-02-16T08:00:00.000Z
sensor.third_reality_inc_3rsp02028bz_summation_delivered_4,217.493,2025-02-16T09:00:00.000Z
sensor.third_reality_inc_3rsp02028bz_summation_delivered_4,217.613,2025-02-16T10:00:00.000Z
sensor.third_reality_inc_3rsp02028bz_summation_delivered_4,217.733,2025-02-16T11:00:00.000Z
sensor.third_reality_inc_3rsp02028bz_summation_delivered_4,217.854,2025-02-16T12:00:00.000Z
sensor.third_reality_inc_3rsp02028bz_summation_delivered_4,217.974,2025-02-16T13:00:00.000Z
sensor.third_reality_inc_3rsp02028bz_summation_delivered_4,218.084,2025-02-16T14:00:00.000Z
sensor.third_reality_inc_3rsp02028bz_summation_delivered_4,218.204,2025-02-16T15:00:00.000Z
sensor.third_reality_inc_3rsp02028bz_summation_delivered_4,218.324,2025-02-16T16:00:00.000Z
sensor.third_reality_inc_3rsp02028bz_summation_delivered_4,218.445,2025-02-16T17:00:00.000Z
sensor.third_reality_inc_3rsp02028bz_summation_delivered_4,218.605,2025-02-16T18:00:00.000Z
sensor.third_reality_inc_3rsp02028bz_summation_delivered_4,218.725,2025-02-16T19:00:00.000Z
sensor.third_reality_inc_3rsp02028bz_summation_delivered_4,218.845,2025-02-16T20:00:00.000Z
sensor.third_reality_inc_3rsp02028bz_summation_delivered_4,218.956,2025-02-16T21:00:00.000Z
sensor.third_reality_inc_3rsp02028bz_summation_delivered_4,219.076,2025-02-16T22:00:00.000Z
sensor.third_reality_inc_3rsp02028bz_summation_delivered_4,219.196,2025-02-16T23:00:00.000Z
sensor.third_reality_inc_3rsp02028bz_summation_delivered_4,219.316,2025-02-17T00:00:00.000Z
sensor.third_reality_inc_3rsp02028bz_summation_delivered_4,219.436,2025-02-17T01:00:00.000Z
sensor.third_reality_inc_3rsp02028bz_summation_delivered_4,219.546,2025-02-17T02:00:00.000Z
sensor.third_reality_inc_3rsp02028bz_summation_delivered_4,219.667,2025-02-17T03:00:00.000Z
sensor.third_reality_inc_3rsp02028bz_summation_delivered_4,219.787,2025-02-17T04:00:00.000Z
sensor.third_reality_inc_3rsp02028bz_summation_delivered_4,219.907,2025-02-17T05:00:00.000Z
sensor.third_reality_inc_3rsp02028bz_summation_delivered_4,220.017,2025-02-17T06:00:00.000Z
sensor.third_reality_inc_3rsp02028bz_summation_delivered_4,220.137,2025-02-17T07:00:00.000Z
sensor.third_reality_inc_3rsp02028bz_summation_delivered_4,220.258,2025-02-17T08:00:00.000Z
sensor.third_reality_inc_3rsp02028bz_summation_delivered_4,220.378,2025-02-17T09:00:00.000Z
sensor.third_reality_inc_3rsp02028bz_summation_delivered_4,220.498,2025-02-17T10:00:00.000Z
sensor.third_reality_inc_3rsp02028bz_summation_delivered_4,220.608,2025-02-17T11:00:00.000Z
sensor.third_reality_inc_3rsp02028bz_summation_delivered_4,220.728,2025-02-17T12:00:00.000Z
sensor.third_reality_inc_3rsp02028bz_summation_delivered_4,220.849,2025-02-17T13:00:00.000Z
sensor.third_reality_inc_3rsp02028bz_summation_delivered_4,220.999,2025-02-17T14:00:00.000Z
sensor.third_reality_inc_3rsp02028bz_summation_delivered_4,221.119,2025-02-17T15:00:00.000Z
sensor.third_reality_inc_3rsp02028bz_summation_delivered_4,221.239,2025-02-17T16:00:00.000Z
sensor.third_reality_inc_3rsp02028bz_summation_delivered_4,221.36,2025-02-17T17:00:00.000Z
sensor.third_reality_inc_3rsp02028bz_summation_delivered_4,221.48,2025-02-17T18:00:00.000Z
sensor.third_reality_inc_3rsp02028bz_summation_delivered_4,221.59,2025-02-17T19:00:00.000Z
sensor.third_reality_inc_3rsp02028bz_summation_delivered_4,221.71,2025-02-17T20:00:00.000Z
sensor.third_reality_inc_3rsp02028bz_summation_delivered_4,221.83,2025-02-17T21:00:00.000Z
sensor.third_reality_inc_3rsp02028bz_summation_delivered_4,221.951,2025-02-17T22:00:00.000Z
sensor.third_reality_inc_3rsp02028bz_summation_delivered_4,222.071,2025-02-17T23:00:00.000Z
sensor.third_reality_inc_3rsp02028bz_summation_delivered_4,222.181,2025-02-18T00:00:00.000Z
sensor.third_reality_inc_3rsp02028bz_summation_delivered_4,222.301,2025-02-18T01:00:00.000Z
sensor.third_reality_inc_3rsp02028bz_summation_delivered_4,222.421,2025-02-18T02:00:00.000Z
sensor.third_reality_inc_3rsp02028bz_summation_delivered_4,222.541,2025-02-18T03:00:00.000Z
sensor.third_reality_inc_3rsp02028bz_summation_delivered_4,222.662,2025-02-18T04:00:00.000Z
sensor.third_reality_inc_3rsp02028bz_summation_delivered_4,222.782,2025-02-18T05:00:00.000Z
sensor.third_reality_inc_3rsp02028bz_summation_delivered_4,222.892,2025-02-18T06:00:00.000Z
sensor.third_reality_inc_3rsp02028bz_summation_delivered_4,223.012,2025-02-18T07:00:00.000Z
sensor.third_reality_inc_3rsp02028bz_summation_delivered_4,223.132,2025-02-18T08:00:00.000Z
sensor.third_reality_inc_3rsp02028bz_summation_delivered_4,223.253,2025-02-18T09:00:00.000Z
sensor.third_reality_inc_3rsp02028bz_summation_delivered_4,223.373,2025-02-18T10:00:00.000Z
sensor.third_reality_inc_3rsp02028bz_summation_delivered_4,223.493,2025-02-18T11:00:00.000Z
sensor.third_reality_inc_3rsp02028bz_summation_delivered_4,223.603,2025-02-18T12:00:00.000Z
sensor.third_reality_inc_3rsp02028bz_summation_delivered_4,223.723,2025-02-18T13:00:00.000Z
sensor.third_reality_inc_3rsp02028bz_summation_delivered_4,223.844,2025-02-18T14:00:00.000Z
sensor.third_reality_inc_3rsp02028bz_summation_delivered_4,223.964,2025-02-18T15:00:00.000Z
sensor.third_reality_inc_3rsp02028bz_summation_delivered_4,224.084,2025-02-18T16:00:00.000Z
sensor.third_reality_inc_3rsp02028bz_summation_delivered_4,224.194,2025-02-18T17:00:00.000Z
sensor.third_reality_inc_3rsp02028bz_summation_delivered_4,224.345,2025-02-18T18:00:00.000Z
sensor.third_reality_inc_3rsp02028bz_summation_delivered_4,224.455,2025-02-18T19:00:00.000Z
sensor.third_reality_inc_3rsp02028bz_summation_delivered_4,224.575,2025-02-18T20:00:00.000Z
sensor.third_reality_inc_3rsp02028bz_summation_delivered_4,224.695,2025-02-18T21:00:00.000Z
sensor.third_reality_inc_3rsp02028bz_summation_delivered_4,224.815,2025-02-18T22:00:00.000Z
sensor.third_reality_inc_3rsp02028bz_summation_delivered_4,224.936,2025-02-18T23:00:00.000Z
sensor.third_reality_inc_3rsp02028bz_summation_delivered_4,225.046,2025-02-19T00:00:00.000Z
sensor.third_reality_inc_3rsp02028bz_summation_delivered_4,225.166,2025-02-19T01:00:00.000Z
sensor.third_reality_inc_3rsp02028bz_summation_delivered_4,225.286,2025-02-19T02:00:00.000Z
sensor.third_reality_inc_3rsp02028bz_summation_delivered_4,225.406,2025-02-19T03:00:00.000Z
sensor.third_reality_inc_3rsp02028bz_summation_delivered_4,225.516,2025-02-19T04:00:00.000Z
sensor.third_reality_inc_3rsp02028bz_summation_delivered_4,225.637,2025-02-19T05:00:00.000Z
sensor.third_reality_inc_3rsp02028bz_summation_delivered_4,225.757,2025-02-19T06:00:00.000Z
sensor.third_reality_inc_3rsp02028bz_summation_delivered_4,225.877,2025-02-19T07:00:00.000Z
sensor.third_reality_inc_3rsp02028bz_summation_delivered_4,225.987,2025-02-19T08:00:00.000Z
sensor.third_reality_inc_3rsp02028bz_summation_delivered_4,226.108,2025-02-19T09:00:00.000Z
sensor.third_reality_inc_3rsp02028bz_summation_delivered_4,226.228,2025-02-19T10:00:00.000Z
sensor.third_reality_inc_3rsp02028bz_summation_delivered_4,226.348,2025-02-19T11:00:00.000Z
sensor.third_reality_inc_3rsp02028bz_summation_delivered_4,226.458,2025-02-19T12:00:00.000Z
sensor.third_reality_inc_3rsp02028bz_summation_delivered_4,226.578,2025-02-19T13:00:00.000Z
sensor.third_reality_inc_3rsp02028bz_summation_delivered_4,226.698,2025-02-19T14:00:00.000Z
sensor.third_reality_inc_3rsp02028bz_summation_delivered_4,226.819,2025-02-19T15:00:00.000Z
sensor.third_reality_inc_3rsp02028bz_summation_delivered_4,226.929,2025-02-19T16:00:00.000Z
sensor.third_reality_inc_3rsp02028bz_summation_delivered_4,227.049,2025-02-19T17:00:00.000Z
sensor.third_reality_inc_3rsp02028bz_summation_delivered_4,227.169,2025-02-19T18:00:00.000Z
sensor.third_reality_inc_3rsp02028bz_summation_delivered_4,227.289,2025-02-19T19:00:00.000Z
sensor.third_reality_inc_3rsp02028bz_summation_delivered_4,227.4,2025-02-19T20:00:00.000Z
sensor.third_reality_inc_3rsp02028bz_summation_delivered_4,227.52,2025-02-19T21:00:00.000Z
sensor.third_reality_inc_3rsp02028bz_summation_delivered_4,227.64,2025-02-19T22:00:00.000Z
sensor.third_reality_inc_3rsp02028bz_summation_delivered_4,227.76,2025-02-19T23:00:00.000Z
sensor.third_reality_inc_3rsp02028bz_summation_delivered_4,227.88,2025-02-20T00:00:00.000Z
sensor.third_reality_inc_3rsp02028bz_summation_delivered_4,228.001,2025-02-20T01:00:00.000Z
sensor.third_reality_inc_3rsp02028bz_summation_delivered_4,228.111,2025-02-20T02:00:00.000Z
sensor.third_reality_inc_3rsp02028bz_summation_delivered_4,228.231,2025-02-20T03:00:00.000Z
sensor.third_reality_inc_3rsp02028bz_summation_delivered_4,228.351,2025-02-20T04:00:00.000Z
sensor.third_reality_inc_3rsp02028bz_summation_delivered_4,228.471,2025-02-20T05:00:00.000Z
sensor.third_reality_inc_3rsp02028bz_summation_delivered_4,228.581,2025-02-20T06:00:00.000Z
sensor.third_reality_inc_3rsp02028bz_summation_delivered_4,228.702,2025-02-20T07:00:00.000Z
sensor.third_reality_inc_3rsp02028bz_summation_delivered_4,228.822,2025-02-20T08:00:00.000Z
sensor.third_reality_inc_3rsp02028bz_summation_delivered_4,228.942,2025-02-20T09:00:00.000Z
sensor.third_reality_inc_3rsp02028bz_summation_delivered_4,229.052,2025-02-20T10:00:00.000Z
sensor.third_reality_inc_3rsp02028bz_summation_delivered_4,229.172,2025-02-20T11:00:00.000Z
sensor.third_reality_inc_3rsp02028bz_summation_delivered_4,229.293,2025-02-20T12:00:00.000Z
sensor.third_reality_inc_3rsp02028bz_summation_delivered_4,229.413,2025-02-20T13:00:00.000Z
sensor.third_reality_inc_3rsp02028bz_summation_delivered_4,229.523,2025-02-20T14:00:00.000Z
sensor.third_reality_inc_3rsp02028bz_summation_delivered_4,229.643,2025-02-20T15:00:00.000Z
sensor.third_reality_inc_3rsp02028bz_summation_delivered_4,229.763,2025-02-20T16:00:00.000Z
sensor.third_reality_inc_3rsp02028bz_summation_delivered_4,229.874,2025-02-20T17:00:00.000Z
sensor.third_reality_inc_3rsp02028bz_summation_delivered_4,229.994,2025-02-20T18:00:00.000Z
sensor.third_reality_inc_3rsp02028bz_summation_delivered_4,230.114,2025-02-20T19:00:00.000Z
sensor.third_reality_inc_3rsp02028bz_summation_delivered_4,230.234,2025-02-20T20:00:00.000Z
sensor.third_reality_inc_3rsp02028bz_summation_delivered_4,230.344,2025-02-20T21:00:00.000Z
sensor.third_reality_inc_3rsp02028bz_summation_delivered_4,230.464,2025-02-20T22:00:00.000Z
sensor.third_reality_inc_3rsp02028bz_summation_delivered_4,230.585,2025-02-20T23:00:00.000Z
sensor.third_reality_inc_3rsp02028bz_summation_delivered_4,230.745,2025-02-21T00:00:00.000Z
sensor.third_reality_inc_3rsp02028bz_summation_delivered_4,230.865,2025-02-21T01:00:00.000Z
sensor.third_reality_inc_3rsp02028bz_summation_delivered_4,230.986,2025-02-21T02:00:00.000Z
sensor.third_reality_inc_3rsp02028bz_summation_delivered_4,231.096,2025-02-21T03:00:00.000Z
sensor.third_reality_inc_3rsp02028bz_summation_delivered_4,231.216,2025-02-21T04:00:00.000Z
sensor.third_reality_inc_3rsp02028bz_summation_delivered_4,231.336,2025-02-21T05:00:00.000Z
sensor.third_reality_inc_3rsp02028bz_summation_delivered_4,231.456,2025-02-21T06:00:00.000Z
sensor.third_reality_inc_3rsp02028bz_summation_delivered_4,231.566,2025-02-21T07:00:00.000Z
sensor.third_reality_inc_3rsp02028bz_summation_delivered_4,231.687,2025-02-21T08:00:00.000Z
sensor.third_reality_inc_3rsp02028bz_summation_delivered_4,231.807,2025-02-21T09:00:00.000Z
sensor.third_reality_inc_3rsp02028bz_summation_delivered_4,231.927,2025-02-21T10:00:00.000Z
sensor.third_reality_inc_3rsp02028bz_summation_delivered_4,232.047,2025-02-21T11:00:00.000Z
sensor.third_reality_inc_3rsp02028bz_summation_delivered_4,232.157,2025-02-21T12:00:00.000Z
sensor.third_reality_inc_3rsp02028bz_summation_delivered_4,232.278,2025-02-21T13:00:00.000Z
sensor.third_reality_inc_3rsp02028bz_summation_delivered_4,232.398,2025-02-21T14:00:00.000Z
sensor.third_reality_inc_3rsp02028bz_summation_delivered_4,232.518,2025-02-21T15:00:00.000Z
sensor.third_reality_inc_3rsp02028bz_summation_delivered_4,232.628,2025-02-21T16:00:00.000Z
sensor.third_reality_inc_3rsp02028bz_summation_delivered_4,232.748,2025-02-21T17:00:00.000Z
sensor.third_reality_inc_3rsp02028bz_summation_delivered_4,232.869,2025-02-21T18:00:00.000Z
sensor.third_reality_inc_3rsp02028bz_summation_delivered_4,232.989,2025-02-21T19:00:00.000Z
sensor.third_reality_inc_3rsp02028bz_summation_delivered_4,233.099,2025-02-21T20:00:00.000Z
sensor.third_reality_inc_3rsp02028bz_summation_delivered_4,233.229,2025-02-21T21:00:00.000Z
sensor.third_reality_inc_3rsp02028bz_summation_delivered_4,233.349,2025-02-21T22:00:00.000Z
sensor.third_reality_inc_3rsp02028bz_summation_delivered_4,233.46,2025-02-21T23:00:00.000Z
sensor.third_reality_inc_3rsp02028bz_summation_delivered_4,233.58,2025-02-22T00:00:00.000Z
sensor.third_reality_inc_3rsp02028bz_summation_delivered_4,233.7,2025-02-22T01:00:00.000Z
sensor.third_reality_inc_3rsp02028bz_summation_delivered_4,233.911,2025-02-22T02:00:00.000Z
sensor.third_reality_inc_3rsp02028bz_summation_delivered_4,234.021,2025-02-22T03:00:00.000Z
sensor.third_reality_inc_3rsp02028bz_summation_delivered_4,234.222,2025-02-22T04:00:00.000Z
sensor.third_reality_inc_3rsp02028bz_summation_delivered_4,234.524,2025-02-22T05:00:00.000Z
sensor.third_reality_inc_3rsp02028bz_summation_delivered_4,234.664,2025-02-22T06:00:00.000Z
sensor.third_reality_inc_3rsp02028bz_summation_delivered_4,234.794,2025-02-22T07:00:00.000Z
sensor.third_reality_inc_3rsp02028bz_summation_delivered_4,234.914,2025-02-22T08:00:00.000Z
sensor.third_reality_inc_3rsp02028bz_summation_delivered_4,235.045,2025-02-22T09:00:00.000Z
sensor.third_reality_inc_3rsp02028bz_summation_delivered_4,235.175,2025-02-22T10:00:00.000Z
sensor.third_reality_inc_3rsp02028bz_summation_delivered_4,235.305,2025-02-22T11:00:00.000Z
sensor.third_reality_inc_3rsp02028bz_summation_delivered_4,235.415,2025-02-22T12:00:00.000Z
sensor.third_reality_inc_3rsp02028bz_summation_delivered_4,235.535,2025-02-22T13:00:00.000Z
sensor.third_reality_inc_3rsp02028bz_summation_delivered_4,235.656,2025-02-22T14:00:00.000Z
sensor.third_reality_inc_3rsp02028bz_summation_delivered_4,235.776,2025-02-22T15:00:00.000Z
sensor.third_reality_inc_3rsp02028bz_summation_delivered_4,235.886,2025-02-22T16:00:00.000Z
sensor.third_reality_inc_3rsp02028bz_summation_delivered_4,236.006,2025-02-22T17:00:00.000Z
sensor.third_reality_inc_3rsp02028bz_summation_delivered_4,236.126,2025-02-22T18:00:00.000Z
sensor.third_reality_inc_3rsp02028bz_summation_delivered_4,236.246,2025-02-22T19:00:00.000Z
sensor.third_reality_inc_3rsp02028bz_summation_delivered_4,236.367,2025-02-22T20:00:00.000Z
sensor.third_reality_inc_3rsp02028bz_summation_delivered_4,236.477,2025-02-22T21:00:00.000Z
sensor.third_reality_inc_3rsp02028bz_summation_delivered_4,236.597,2025-02-22T22:00:00.000Z
sensor.third_reality_inc_3rsp02028bz_summation_delivered_4,236.717,2025-02-22T23:00:00.000Z
sensor.third_reality_inc_3rsp02028bz_summation_delivered_4,236.837,2025-02-23T00:00:00.000Z
sensor.third_reality_inc_3rsp02028bz_summation_delivered_4,236.948,2025-02-23T01:00:00.000Z
sensor.third_reality_inc_3rsp02028bz_summation_delivered_4,237.068,2025-02-23T02:00:00.000Z
sensor.third_reality_inc_3rsp02028bz_summation_delivered_4,237.188,2025-02-23T03:00:00.000Z
sensor.third_reality_inc_3rsp02028bz_summation_delivered_4,237.308,2025-02-23T04:00:00.000Z
sensor.third_reality_inc_3rsp02028bz_summation_delivered_4,237.418,2025-02-23T05:00:00.000Z
sensor.third_reality_inc_3rsp02028bz_summation_delivered_4,237.538,2025-02-23T06:00:00.000Z
sensor.third_reality_inc_3rsp02028bz_summation_delivered_4,237.659,2025-02-23T07:00:00.000Z
sensor.third_reality_inc_3rsp02028bz_summation_delivered_4,237.779,2025-02-23T08:00:00.000Z
sensor.third_reality_inc_3rsp02028bz_summation_delivered_4,237.889,2025-02-23T09:00:00.000Z
sensor.third_reality_inc_3rsp02028bz_summation_delivered_4,238.009,2025-02-23T10:00:00.000Z
sensor.third_reality_inc_3rsp02028bz_summation_delivered_4,238.129,2025-02-23T11:00:00.000Z
sensor.third_reality_inc_3rsp02028bz_summation_delivered_4,238.24,2025-02-23T12:00:00.000Z
sensor.third_reality_inc_3rsp02028bz_summation_delivered_4,238.36,2025-02-23T13:00:00.000Z
sensor.third_reality_inc_3rsp02028bz_summation_delivered_4,238.48,2025-02-23T14:00:00.000Z
sensor.third_reality_inc_3rsp02028bz_summation_delivered_4,238.6,2025-02-23T15:00:00.000Z
sensor.third_reality_inc_3rsp02028bz_summation_delivered_4,238.71,2025-02-23T16:00:00.000Z
sensor.third_reality_inc_3rsp02028bz_summation_delivered_4,238.831,2025-02-23T17:00:00.000Z
sensor.third_reality_inc_3rsp02028bz_summation_delivered_4,238.951,2025-02-23T18:00:00.000Z
sensor.third_reality_inc_3rsp02028bz_summation_delivered_4,239.071,2025-02-23T19:00:00.000Z
sensor.third_reality_inc_3rsp02028bz_summation_delivered_4,239.181,2025-02-23T20:00:00.000Z
sensor.third_reality_inc_3rsp02028bz_summation_delivered_4,239.301,2025-02-23T21:00:00.000Z
sensor.third_reality_inc_3rsp02028bz_summation_delivered_4,239.421,2025-02-23T22:00:00.000Z
sensor.third_reality_inc_3rsp02028bz_summation_delivered_4,239.532,2025-02-23T23:00:00.000Z
